timestamp,source_mac,destination_mac,source_ip,destination_ip,source_port,destination_port,protocol,length,ttl,tcp_flags,tcp_window,icmp_type,icmp_code,dns_query,http_method,http_host,http_path,packet_direction
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,142.251.43.206,192.168.1.33,443,63271,UDP,66,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,3e:80:2c:7f:87:b4,01:00:5e:00:00:16,192.168.1.35,224.0.0.22,N/A,N/A,2,60,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,60,241,ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,60,241,PSH ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,155,241,PSH ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,72.25.64.32,4773,443,TCP,54,128,ACK,64351,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,72.25.64.32,4773,443,TCP,427,128,PSH ACK,64351,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,72.25.64.32,4773,443,TCP,779,128,PSH ACK,64351,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,2512,443,TCP,415,128,PSH ACK,64168,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,2512,443,TCP,85,128,PSH ACK,64168,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.18.18.125,192.168.1.33,443,2512,TCP,60,58,ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,60,241,ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,60,241,ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,459,241,PSH ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,139,241,FIN ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,72.25.64.32,4773,443,TCP,54,128,ACK,63861,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,72.25.64.32,4773,443,TCP,139,128,PSH ACK,63861,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,72.25.64.32,4773,443,TCP,54,128,FIN ACK,63861,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,3e:80:2c:7f:87:b4,01:00:5e:00:00:fb,192.168.1.35,224.0.0.251,5353,5353,DNS,152,255,N/A,N/A,N/A,N/A,_%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local.,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,3e:80:2c:7f:87:b4,33:33:00:00:00:fb,N/A,N/A,N/A,N/A,Unknown,172,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unknown
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c4:8b:66:bb:20:1c,01:00:5e:00:00:fb,192.168.1.37,224.0.0.251,5353,5353,DNS,415,255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,c4:8b:66:bb:20:1c,01:00:5e:00:00:fb,192.168.1.37,224.0.0.251,5353,5353,DNS,400,255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,c4:8b:66:bb:20:1c,33:33:00:00:00:fb,N/A,N/A,N/A,N/A,Unknown,447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unknown
2025-05-22 01:01:13,c4:8b:66:bb:20:1c,33:33:00:00:00:fb,N/A,N/A,N/A,N/A,Unknown,432,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unknown
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.18.18.125,192.168.1.33,443,2512,TCP,135,58,PSH ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,2512,443,TCP,54,128,ACK,64087,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,60,241,ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,72.25.64.32,192.168.1.33,443,4773,TCP,60,241,ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,252.44.77.228,192.168.1.33,N/A,N/A,6,72,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,34.120.52.64,192.168.1.33,443,3653,TCP,81,121,PSH ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,34.120.52.64,3653,443,TCP,85,128,PSH ACK,63566,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:13,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,34.120.52.64,192.168.1.33,443,3653,TCP,60,121,ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:13,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,48832,9001,TCP,130,64,FIN SYN,8192,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,57.144.171.33,4758,5222,TCP,54,128,FIN ACK,65424,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,57.144.169.32,4762,443,TCP,54,128,RST ACK,0,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,57.144.211.32,4761,443,TCP,54,128,RST ACK,0,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,117.252.90.34,4763,443,TCP,54,128,RST ACK,0,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,57.144.171.32,4760,443,TCP,54,128,RST ACK,0,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,57.144.171.32,4764,443,TCP,54,128,RST ACK,0,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,57.144.171.33,192.168.1.33,5222,4758,TCP,60,55,ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,57.144.171.33,192.168.1.33,5222,4758,TCP,60,55,FIN ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,57.144.171.33,4758,5222,TCP,54,128,ACK,65424,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,3e:80:2c:7f:87:b4,01:00:5e:00:00:fb,192.168.1.35,224.0.0.251,5353,5353,DNS,152,255,N/A,N/A,N/A,N/A,_%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local.,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,3e:80:2c:7f:87:b4,33:33:00:00:00:fb,N/A,N/A,N/A,N/A,Unknown,172,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unknown
2025-05-22 01:01:14,c4:8b:66:bb:20:1c,01:00:5e:00:00:fb,192.168.1.37,224.0.0.251,5353,5353,DNS,415,255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,c4:8b:66:bb:20:1c,01:00:5e:00:00:fb,192.168.1.37,224.0.0.251,5353,5353,DNS,400,255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:14,c4:8b:66:bb:20:1c,33:33:00:00:00:fb,N/A,N/A,N/A,N/A,Unknown,447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unknown
2025-05-22 01:01:14,c4:8b:66:bb:20:1c,33:33:00:00:00:fb,N/A,N/A,N/A,N/A,Unknown,432,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unknown
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:14,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,34.120.52.64,192.168.1.33,443,3653,TCP,346,121,PSH ACK,65535,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,34.120.52.64,3653,443,TCP,54,128,ACK,64952,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,226.135.123.4,192.168.1.33,N/A,N/A,6,72,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,24143,31337,TCP,130,64,FIN SYN,8192,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,52.73.64.188,4772,443,TCP,54,128,FIN ACK,64866,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,52.73.64.188,192.168.1.33,443,4772,TCP,78,239,PSH ACK,49368,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,52.73.64.188,192.168.1.33,443,4772,TCP,60,239,FIN ACK,49368,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,52.73.64.188,4772,443,TCP,54,128,RST ACK,0,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:15,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,228.127.34.102,192.168.1.33,N/A,N/A,6,72,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,84.187.45.113,192.168.1.33,11144,1337,TCP,130,64,FIN SYN,8192,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.189.173.23,4767,443,TCP,54,128,FIN ACK,64322,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,84.187.45.113,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,84.187.45.113,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,c8:3a:35:16:d6:08,ff:ff:ff:ff:ff:ff,N/A,N/A,N/A,N/A,Unknown,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unknown
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,84.187.45.113,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,84.187.45.113,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.189.173.23,192.168.1.33,443,4767,TCP,60,109,FIN ACK,64181,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.189.173.23,4767,443,TCP,54,128,ACK,64322,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,84.187.45.113,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,84.187.45.113,192.168.1.33,N/A,N/A,6,130,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Inbound
2025-05-22 01:01:16,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,44.228.232.11,4769,443,TCP,54,128,FIN ACK,65340,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
2025-05-22 01:01:16,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,44.228.232.11,4768,443,TCP,54,128,FIN ACK,64836,N/A,N/A,N/A,N/A,N/A,N/A,Outbound
